tweet,clean_tweet,label
ooh girl cute face but yellow teef. lol,ooh girl cute face yellow teef lol,0
oops: 'constitutionalists' #teabaggers in #mississippi forgot ratify a centerpiece of the constitution: 13th amendment banning slavery.,oop constitutionalist teabagg mississippi forgot ratifi centerpiec constitut 13th amend ban slaveri,0
or dead &#8220;@Royceda59: &#128514; Word RT @TAXSTONE: If ya moms calling the cops after she ain't heard from you for four days you probably pussy&#8221;,dead word ya mom call cop aint heard four day probabl pussi,1
or my cup filled &#8220;@BossmobbE: Love a bitch that know to keep me one rolled&#8221;,cup fill love bitch know keep one roll,1
ouh she got da spider pussy!,ouh got da spider pussi,1
ow my stomach hurts like a bitch,ow stomach hurt like bitch,1
pancakes trash,pancak trash,0
paper ova pussy,paper ova pussi,1
pay back a bitch aint it,pay back bitch aint,1
paybacks a bitch and bitch you've been livin in debt with me,payback bitch bitch youv livin debt,1
people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,peopl shoot gun around late fuck got think tryna shoot black ass 4 jammin jiggaboo music,1
pimps up hoes down!!! http://t.co/NuI9uJvfA2,pimp hoe,1
pinto grigio dreams turned into moscato reality,pinto grigio dream turn moscato realiti,0
"please tell this bitch I'm subbin her, ik one of you faggs on here fuck with those lames, shit I'm blocked or I would lol",pleas tell thi bitch im subbin ik one fagg fuck lame shit im block would lol,1
pls stop gassing fat hoes,pl stop gass fat hoe,1
pockets hella empty but these bitches steady choosing.,pocket hella empti bitch steadi choos,1
"pony tail 
red nails 
still in school bitch",poni tail red nail still school bitch,1
pop me a pill &amp; throw that pussy a rave,pop pill throw pussi rave,1
praying for a bitch,pray bitch,1
pregnant at the same time and bitches think that's cute,pregnant time bitch think cute,1
pretty girls wit bird brains....what a waste smh,pretti girl wit bird brainswhat wast smh,0
procrastination is a bitch,procrastin bitch,1
prolly sum hoe tryna get in the hurricane free RT @coldhearted9_: @Pr3ttyN33 who sent that nigga to Twitter tho,prolli sum hoe tryna get hurrican free sent nigga twitter tho,1
pull out my bank roll on y'all bitches like whoa,pull bank roll yall bitch like whoa,1
pull up eat on that pussy and dip&#128166;&#128513;,pull eat pussi dip,1
punch a bitch on her lip hahaha,punch bitch lip hahaha,1
pure trash http://t.co/A2RbVEBeg1,pure trash,1
push a bitch out a car like im Gucci Mane bitch !,push bitch car like im gucci mane bitch,1
pussy,pussi,1
pussy aint shit but a product you either gonna get onna muscle or you gotta pay,pussi aint shit product either gon na get onna muscl got ta pay,1
pussy ass bitches,pussi ass bitch,1
"pussy ass people with guns and knifes, foh i appreciate the people still willing to throw hands ^_^",pussi ass peopl gun knife foh appreci peopl still throw hand ^_^,1
pussy boy gone die a bitch,pussi boy gone die bitch,1
pussy causes wars.,pussi caus war,1
pussy is a joke you can either get it or not get it.,pussi joke either get get,1
pussy on my mind - bow wow,pussi mind - bow wow,1
pussy ppppoppin on my poppers so the cops see bitcheZzz,pussi ppppoppin popper cop see bitchezzz,1
pussy put his ass to sleep,pussi put hi ass sleep,1
pussy so good got me running through the hood,pussi good got run hood,1
pussy so good i juss save that shit for lataa,pussi good juss save shit lataa,1
"pussy,money,weed all a nigga need",pussymoneywe nigga need,1
quitting showed me who my true friends were and it showed me all the ones who were the two faced bitches :),quit show true friend show one two face bitch ),1
quote this with your best racist comment i need them for this white bitch comin at my black side llab,quot thi best racist comment need thi white bitch comin black side llab,1
raaa bitch raaa,raaa bitch raaa,1
rams finna smack steven wackson bitch ass,ram finna smack steven wackson bitch ass,1
random running dogs in the ghetto,random run dog ghetto,0
"ray Allen like, ""MAN!! that's some goddamn motherfucking cunt ass bullshit!!!"" cus it is",ray allen like man goddamn motherfuck cunt ass bullshit cu,1
real nigga shit she wanna be a righteous young rich nigga bitch,real nigga shit wan na righteou young rich nigga bitch,1
really bitch,realli bitch,1
really out here tho bitch. http://t.co/0s8phidLGe,realli tho bitch,1
really tired of having a constant bitch face,realli tire constant bitch face,1
red bone but her pusssy hairlessss,red bone pusssi hairlessss,1
red meat trash,red meat trash,0
redneck in the White House // Moccasin Creek &#128077;&#128076;,redneck white hous // moccasin creek,1
remember going out to actually freak a bitch? yeah that vibe is back.,rememb go actual freak bitch yeah vibe back,1
remember when the dude who played young ned followed my youtube channel. this was when i actually used my youtube for more than favorites,rememb dude play young ned follow youtub channel thi wa actual use youtub favorit,0
respect the birds. peace in pieces.,respect bird peac piec,0
retard.,retard,1
retweeting ah bitch tweet is flirting nowadays,retweet ah bitch tweet flirt nowaday,1
rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http://t.co/jxTvd6dVdu,u rememb steve blue clue left us bitch ass nigga joe,1
rule number 1 never fuck wit ah bitter babymama dey gon spray u str8 up.... Erica u losing cool points hoe,rule number 1 never fuck wit ah bitter babymama dey gon spray u str8 erica u lose cool point hoe,1
"running the game for 5 years guess that's why my feet hurt , wonder when they bite me do these bitches teeth hurt &#9995;&#128175;",run game 5 year guess whi feet hurt wonder bite bitch teeth hurt,1
s/o bobby bitch I had to body dis &#128293;,s/o bobbi bitch bodi di,1
same hoe that said i couldnt get it tryna kick it,hoe said couldnt get tryna kick,1
"sarcastic cunt, yes",sarcast cunt ye,1
see I peeped it &amp; pussy is power,see peep pussi power,1
segment finally did it. NEVER again watching #teabagger propaganda in the morning on #msnbc again. @bpshow on #currenttv for me #morningjoe,segment final never watch teabagg propaganda morn msnbc currenttv morningjo,0
sell soul yea bitch shit serious &#128170;,sell soul yea bitch shit seriou,1
"seriously these animal crackers have a slight fruit loops aftertaste. its really fucked up, it should not be this way but it is.",serious anim cracker slight fruit loop aftertast realli fuck thi way,1
"seriously, who cares what color somebody is? that makes you a huge faggot in my book.",serious care color somebodi make huge faggot book,1
sexy ass bitch eating a fry @DoublerOrNothin http://t.co/GtFlfGRmTz,sexi ass bitch eat fri,1
she caught three nuts but she never catch feelings and bitch wit dat disposition we can count millions,caught three nut never catch feel bitch wit dat disposit count million,1
she let me play with her pussy then she lick it off my fingers.,let play pussi lick finger,1
"she on my mind, can't get this bitch off my mind.",mind cant get thi bitch mind,1
"she pooted &#8220;@Not1FuckisGiven: Either Young Thug gay, or this bitch pooted https://t.co/g0FgRX7dju&#8221;",poot either young thug gay thi bitch poot,1
she thru me dat pussy but I never caught it... u asking me why yo.. it got to much mileage,thru dat pussi never caught u ask whi yo got much mileag,1
she was telling me about this kid who's soles of his shoes are falling off. I am going to get him some shoes. hope his parents don't get mad,wa tell thi kid sole hi shoe fall go get shoe hope hi parent dont get mad,0
"she's a hoe, she's a slut, she's a freak.",hoe slut freak,1
sheryl crow being the bae,sheryl crow bae,0
"shid, I thought it was legal to beat yo hoe.",shid thought wa legal beat yo hoe,1
shit bitch nigga shit,shit bitch nigga shit,1
shit i wanna know if my bitch gone protect me &#128514;,shit wan na know bitch gone protect,1
shit piss fuck cunt cocksucker motherfucker tits,shit piss fuck cunt cocksuck motherfuck tit,1
shitting on these crusty hoes http://t.co/1oOHx1y6Xt,shit crusti hoe,1
shout out to pullz cuz I kno if I was trash he would have kept it a buck... I swear he had every I made jus cuz n actually bump dem too,shout pullz cuz kno wa trash would kept buck swear everi made ju cuz n actual bump dem,0
shout out to the bitches who like gum i be chewing that shit,shout bitch like gum chew shit,1
showin more love to bitches fucked on the side,showin love bitch fuck side,1
shut up bitch,shut bitch,1
"shutup fag &#8220;@MrAugustAIsina: on some real shit , females love a real nigga like me !&#8221;",shutup fag real shit femal love real nigga like,1
sick and watching the Yankees game,sick watch yanke game,0
skinny young nigga n im finer than my bitch,skinni young nigga n im finer bitch,1
slap a hoe,slap hoe,1
slap these hoes on the ass like we birthed em,slap hoe ass like birth em,1
slay me lolz jk bitch I'll cut you #EMABiggestFans1D,slay lolz jk bitch ill cut emabiggestfans1d,1
slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,slow repli make feel like retard want put foot wall hjhdyhdhlgjdftilh,1
slut whore hoe,slut whore hoe,1
slut. specky. albino lesbo. wannabe player. dwarf. #coolcunts #absoluteyvile,slut specki albino lesbo wannab player dwarf coolcunt absoluteyvil,1
smells meaty up in dis bitch,smell meati di bitch,1
smh RT @DailyMail: NYC cops leave Ebola doctor's apt dump gloves and masks in public trash can http://t.co/aTkLOIqFZZ http://t.co/HVBhWjrKen,smh nyc cop leav ebola doctor apt dump glove mask public trash,0
smh RT @_sirhampton_: That shit trash rap RT @WaymoTheGod: legend. he gonna replace cudi with joints like this http://t.co/FgAQF7Qlw3,smh shit trash rap legend gon na replac cudi joint like thi,1
smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,smh tyga shoulda knew blacc chyna wa hoe hi son crip walk pussi,1
"snow day bitches, lyrics gettin done n bud getting smoked #snowday2014",snow day bitch lyric gettin done n bud get smoke snowday2014,1
so cold ma nig,cold nig,1
so it turns out Hope Solo is one crazy bitch http://t.co/wlqnFDSX0a,turn hope solo one crazi bitch,1
so quit suckin on my dick and hop your fat ass elsewhere cuz i ain't tryna fuck with your globe ass bitch got her own orbit,quit suckin dick hop fat ass elsewher cuz aint tryna fuck globe ass bitch got orbit,1
so to dodge them niggas dont brag dont boast dont flash for hoes dont sag so low thats how u end uo in correctional like u answered wrong!!,dodg nigga dont brag dont boast dont flash hoe dont sag low u end uo correct like u answer wrong,1
so uncivilized,uncivil,0
so whatcha say hoe you know im the hoe,whatcha say hoe know im hoe,1
so y we ordering lunch at work to be delivered n it's like 10 ppl goin n n I'm the only one wit a card n this ho gonna say..,order lunch work deliv n like 10 ppl goin n n im onli one wit card n thi ho gon na say,1
so. mad... We live in a world where whitey can go to jail for a word other folks wear right on their hats &amp; tshirts. If I wore that shirt...,mad live world whitey go jail word folk wear right hat tshirt wore shirt,0
some call me the song bird of my generation,call song bird gener,0
some cunt go get me amber leaf and papers? cani be arsed walking to nisa #lazy,cunt go get amber leaf paper cani ars walk nisa lazi,1
"some guy said I was wearing leggings and laughed and called me a fag. they're JEGGINGS, asshole.",guy said wa wear leg laugh call fag theyr jeg asshol,1
some kid in an angry birds costume bumped into me and I fell over making something else fall over into something else which wobbled and..,kid angri bird costum bump fell make someth els fall someth els wobbl,0
some prude bitch unfollwed me show me ur ugly face,prude bitch unfollw show ur ugli face,1
some rich pussy with some bullshit rich problem. (idea for an independent film),rich pussi bullshit rich problem ( idea independ film ),1
somebody put a sticker on my dogs cheek &#128530;&#128574; bitch,somebodi put sticker dog cheek bitch,1
